Product,Size,Month_Year,Forecasted_Demand,Stock On Hand,order_quantity,Stock_Status
ALF Boys Ink Trousers,100,2025-06,2.0027714630723996,38,0,ADEQUATE
ALF Boys Ink Trousers,100,2025-07,2.0027714630723996,38,0,ADEQUATE
ALF Boys Ink Trousers,100,2025-08,2.0027714630723996,38,0,ADEQUATE
ALF Boys Ink Trousers,100,2025-09,1.9932787818411353,38,0,ADEQUATE
ALF Boys Ink Trousers,100,2025-10,1.963283741582709,38,0,ADEQUATE
ALF Boys Ink Trousers,100,2025-11,2.131319666233609,38,0,ADEQUATE
ALF Boys Ink Trousers,104,2025-06,1.8158564867829483,30,0,ADEQUATE
ALF Boys Ink Trousers,104,2025-07,1.8158564867829483,30,0,ADEQUATE
ALF Boys Ink Trousers,104,2025-08,1.8158564867829483,30,0,ADEQUATE
ALF Boys Ink Trousers,104,2025-09,1.8238221460458974,30,0,ADEQUATE
ALF Boys Ink Trousers,104,2025-10,1.8238221460458974,30,0,ADEQUATE
ALF Boys Ink Trousers,104,2025-11,1.8947013764672902,30,0,ADEQUATE
ALF Boys Ink Trousers,108,2025-06,2.7102865415918376,15,0,ADEQUATE
ALF Boys Ink Trousers,108,2025-07,2.7102865415918376,15,0,ADEQUATE
ALF Boys Ink Trousers,108,2025-08,2.7102865415918376,15,0,ADEQUATE
ALF Boys Ink Trousers,108,2025-09,2.6758060224750007,15,0,ADEQUATE
ALF Boys Ink Trousers,108,2025-10,2.6584428497448798,15,0,ADEQUATE
ALF Boys Ink Trousers,108,2025-11,2.9831056923278867,15,0,ADEQUATE
ALF Boys Ink Trousers,112,2025-06,1.679500904934511,8,0,ADEQUATE
ALF Boys Ink Trousers,112,2025-07,1.679500904934511,8,0,ADEQUATE
ALF Boys Ink Trousers,112,2025-08,1.679500904934511,8,0,ADEQUATE
ALF Boys Ink Trousers,112,2025-09,1.6587958036365822,8,0,ADEQUATE
ALF Boys Ink Trousers,112,2025-10,1.6587958036365822,8,0,ADEQUATE
ALF Boys Ink Trousers,112,2025-11,1.710098258867661,8,0,ADEQUATE
ALF Boys Ink Trousers,116,2025-06,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,116,2025-07,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,116,2025-08,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,116,2025-09,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,116,2025-10,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,116,2025-11,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,120,2025-06,0.03641109426758142,10,0,ADEQUATE
ALF Boys Ink Trousers,120,2025-07,0.03641109426758142,10,0,ADEQUATE
ALF Boys Ink Trousers,120,2025-08,0.03641109426758142,10,0,ADEQUATE
ALF Boys Ink Trousers,120,2025-09,0.03641109426758142,10,0,ADEQUATE
ALF Boys Ink Trousers,120,2025-10,0.03641109426758142,10,0,ADEQUATE
ALF Boys Ink Trousers,120,2025-11,0.03641109426758142,10,0,ADEQUATE
ALF Boys Ink Trousers,124,2025-06,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,124,2025-07,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,124,2025-08,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,124,2025-09,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,124,2025-10,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,124,2025-11,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,128,2025-06,0.03641109426758142,6,0,ADEQUATE
ALF Boys Ink Trousers,128,2025-07,0.03641109426758142,6,0,ADEQUATE
ALF Boys Ink Trousers,128,2025-08,0.03641109426758142,6,0,ADEQUATE
ALF Boys Ink Trousers,128,2025-09,0.03641109426758142,6,0,ADEQUATE
ALF Boys Ink Trousers,128,2025-10,0.03641109426758142,6,0,ADEQUATE
ALF Boys Ink Trousers,128,2025-11,0.03641109426758142,6,0,ADEQUATE
ALF Boys Ink Trousers,152,2025-06,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,152,2025-07,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,152,2025-08,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,152,2025-09,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,152,2025-10,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,152,2025-11,0.003222326365454805,5,0,ADEQUATE
ALF Boys Ink Trousers,64,2025-06,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,64,2025-07,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,64,2025-08,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,64,2025-09,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,64,2025-10,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,64,2025-11,0.003222326365454805,9,0,ADEQUATE
ALF Boys Ink Trousers,68,2025-06,0.003222326365454805,23,0,ADEQUATE
ALF Boys Ink Trousers,68,2025-07,0.003222326365454805,23,0,ADEQUATE
ALF Boys Ink Trousers,68,2025-08,0.003222326365454805,23,0,ADEQUATE
ALF Boys Ink Trousers,68,2025-09,0.003222326365454805,23,0,ADEQUATE
ALF Boys Ink Trousers,68,2025-10,0.003222326365454805,23,0,ADEQUATE
ALF Boys Ink Trousers,68,2025-11,0.003222326365454805,23,0,ADEQUATE
ALF Boys Ink Trousers,72,2025-06,0.7957189459945165,39,0,ADEQUATE
ALF Boys Ink Trousers,72,2025-07,0.7957189459945165,39,0,ADEQUATE
ALF Boys Ink Trousers,72,2025-08,0.7957189459945165,39,0,ADEQUATE
ALF Boys Ink Trousers,72,2025-09,0.7957189459945165,39,0,ADEQUATE
ALF Boys Ink Trousers,72,2025-10,0.7957189459945165,39,0,ADEQUATE
ALF Boys Ink Trousers,72,2025-11,0.7957189459945165,39,0,ADEQUATE
ALF Boys Ink Trousers,76,2025-06,2.8265726830744327,49,0,ADEQUATE
ALF Boys Ink Trousers,76,2025-07,2.8265726830744327,49,0,ADEQUATE
ALF Boys Ink Trousers,76,2025-08,2.8102639288345452,49,0,ADEQUATE
ALF Boys Ink Trousers,76,2025-09,2.800771247603281,49,0,ADEQUATE
ALF Boys Ink Trousers,76,2025-10,2.7808886085285294,49,0,ADEQUATE
ALF Boys Ink Trousers,76,2025-11,3.1770090725953586,49,0,ADEQUATE
ALF Boys Ink Trousers,80,2025-06,3.672539539637435,85,0,ADEQUATE
ALF Boys Ink Trousers,80,2025-07,3.672539539637435,85,0,ADEQUATE
ALF Boys Ink Trousers,80,2025-08,3.6562307853975473,85,0,ADEQUATE
ALF Boys Ink Trousers,80,2025-09,3.650306536430197,85,0,ADEQUATE
ALF Boys Ink Trousers,80,2025-10,3.630423897355445,85,0,ADEQUATE
ALF Boys Ink Trousers,80,2025-11,5.195800530821944,85,0,ADEQUATE
ALF Boys Ink Trousers,84,2025-06,6.731295159029739,84,0,ADEQUATE
ALF Boys Ink Trousers,84,2025-07,6.716500917497405,84,0,ADEQUATE
ALF Boys Ink Trousers,84,2025-08,6.539033174801033,84,0,ADEQUATE
ALF Boys Ink Trousers,84,2025-09,6.607734444841691,84,0,ADEQUATE
ALF Boys Ink Trousers,84,2025-10,6.607734444841691,84,0,ADEQUATE
ALF Boys Ink Trousers,84,2025-11,7.040417829525343,84,0,ADEQUATE
ALF Boys Ink Trousers,88,2025-06,3.6571154111302815,97,0,ADEQUATE
ALF Boys Ink Trousers,88,2025-07,3.6571154111302815,97,0,ADEQUATE
ALF Boys Ink Trousers,88,2025-08,3.6571154111302815,97,0,ADEQUATE
ALF Boys Ink Trousers,88,2025-09,3.6476227298990174,97,0,ADEQUATE
ALF Boys Ink Trousers,88,2025-10,3.6103769180941447,97,0,ADEQUATE
ALF Boys Ink Trousers,88,2025-11,3.93754009553711,97,0,ADEQUATE
ALF Boys Ink Trousers,92,2025-06,0.14034971497553192,92,0,ADEQUATE
ALF Boys Ink Trousers,92,2025-07,0.14034971497553192,92,0,ADEQUATE
ALF Boys Ink Trousers,92,2025-08,0.14034971497553192,92,0,ADEQUATE
ALF Boys Ink Trousers,92,2025-09,0.14034971497553192,92,0,ADEQUATE
ALF Boys Ink Trousers,92,2025-10,0.14034971497553192,92,0,ADEQUATE
ALF Boys Ink Trousers,92,2025-11,0.14034971497553192,92,0,ADEQUATE
ALF Boys Ink Trousers,96,2025-06,1.411896631457738,60,0,ADEQUATE
ALF Boys Ink Trousers,96,2025-07,1.3002690305281812,60,0,ADEQUATE
ALF Boys Ink Trousers,96,2025-08,1.2839602762882938,60,0,ADEQUATE
ALF Boys Ink Trousers,96,2025-09,1.1993161256306248,60,0,ADEQUATE
ALF Boys Ink Trousers,96,2025-10,1.1993161256306248,60,0,ADEQUATE
ALF Boys Ink Trousers,96,2025-11,3.2830235404303583,60,0,ADEQUATE
ALF Jacket,2XL,2025-06,0.8944280762613869,31,0,ADEQUATE
ALF Jacket,2XL,2025-07,0.8944280762613869,31,0,ADEQUATE
ALF Jacket,2XL,2025-08,0.8944280762613869,31,0,ADEQUATE
ALF Jacket,2XL,2025-09,0.8944280762613869,31,0,ADEQUATE
ALF Jacket,2XL,2025-10,0.8944280762613869,31,0,ADEQUATE
ALF Jacket,2XL,2025-11,0.8944280762613869,31,0,ADEQUATE
ALF Jacket,2XS,2025-06,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jacket,2XS,2025-07,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jacket,2XS,2025-08,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jacket,2XS,2025-09,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jacket,2XS,2025-10,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jacket,2XS,2025-11,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jacket,3XL,2025-06,0.06624066884507508,16,0,ADEQUATE
ALF Jacket,3XL,2025-07,0.06624066884507508,16,0,ADEQUATE
ALF Jacket,3XL,2025-08,0.06624066884507508,16,0,ADEQUATE
ALF Jacket,3XL,2025-09,0.06624066884507508,16,0,ADEQUATE
ALF Jacket,3XL,2025-10,0.06624066884507508,16,0,ADEQUATE
ALF Jacket,3XL,2025-11,0.06758172549899565,16,0,ADEQUATE
ALF Jacket,4XL,2025-06,0.9446759138905759,14,0,ADEQUATE
ALF Jacket,4XL,2025-07,0.9446759138905759,14,0,ADEQUATE
ALF Jacket,4XL,2025-08,0.9283671596506887,14,0,ADEQUATE
ALF Jacket,4XL,2025-09,0.8941713466467117,14,0,ADEQUATE
ALF Jacket,4XL,2025-10,0.8941713466467117,14,0,ADEQUATE
ALF Jacket,4XL,2025-11,1.0155819270849402,14,0,ADEQUATE
ALF Jacket,5XL,2025-06,0.8486271301085104,13,0,ADEQUATE
ALF Jacket,5XL,2025-07,0.8486271301085104,13,0,ADEQUATE
ALF Jacket,5XL,2025-08,0.8486271301085104,13,0,ADEQUATE
ALF Jacket,5XL,2025-09,0.8486271301085104,13,0,ADEQUATE
ALF Jacket,5XL,2025-10,0.8486271301085104,13,0,ADEQUATE
ALF Jacket,5XL,2025-11,0.849968186762431,13,0,ADEQUATE
ALF Jacket,7XL,2025-06,0.003222326365454805,3,0,ADEQUATE
ALF Jacket,7XL,2025-07,0.003222326365454805,3,0,ADEQUATE
ALF Jacket,7XL,2025-08,0.003222326365454805,3,0,ADEQUATE
ALF Jacket,7XL,2025-09,0.003222326365454805,3,0,ADEQUATE
ALF Jacket,7XL,2025-10,0.003222326365454805,3,0,ADEQUATE
ALF Jacket,7XL,2025-11,0.003222326365454805,3,0,ADEQUATE
ALF Jacket,L,2025-06,3.9072145393857234,78,0,ADEQUATE
ALF Jacket,L,2025-07,3.9072145393857234,78,0,ADEQUATE
ALF Jacket,L,2025-08,3.9072145393857234,78,0,ADEQUATE
ALF Jacket,L,2025-09,3.8730187263817464,78,0,ADEQUATE
ALF Jacket,L,2025-10,3.8730187263817464,78,0,ADEQUATE
ALF Jacket,L,2025-11,3.7558100236591665,78,0,ADEQUATE
ALF Jacket,M,2025-06,6.7435469568097295,107,0,ADEQUATE
ALF Jacket,M,2025-07,6.656710743030385,107,0,ADEQUATE
ALF Jacket,M,2025-08,6.656710743030385,107,0,ADEQUATE
ALF Jacket,M,2025-09,6.244071607381611,107,0,ADEQUATE
ALF Jacket,M,2025-10,6.672966087713367,107,0,ADEQUATE
ALF Jacket,M,2025-11,7.9278805846562,107,0,ADEQUATE
ALF Jacket,S,2025-06,3.78902124135861,100,0,ADEQUATE
ALF Jacket,S,2025-07,3.78902124135861,100,0,ADEQUATE
ALF Jacket,S,2025-08,3.7727124871187225,100,0,ADEQUATE
ALF Jacket,S,2025-09,3.6633177370268024,100,0,ADEQUATE
ALF Jacket,S,2025-10,3.5041288114008777,100,0,ADEQUATE
ALF Jacket,S,2025-11,3.8302677643671235,100,0,ADEQUATE
ALF Jacket,XL,2025-06,1.07419483761231,36,0,ADEQUATE
ALF Jacket,XL,2025-07,1.07419483761231,36,0,ADEQUATE
ALF Jacket,XL,2025-08,1.07419483761231,36,0,ADEQUATE
ALF Jacket,XL,2025-09,1.0683850790563514,36,0,ADEQUATE
ALF Jacket,XL,2025-10,1.0066074306301631,36,0,ADEQUATE
ALF Jacket,XL,2025-11,1.2910144944495963,36,0,ADEQUATE
ALF Jacket,XS,2025-06,2.9076300238199284,51,0,ADEQUATE
ALF Jacket,XS,2025-07,2.7960024228903713,51,0,ADEQUATE
ALF Jacket,XS,2025-08,2.7796936686504843,51,0,ADEQUATE
ALF Jacket,XS,2025-09,2.7832621009143974,51,0,ADEQUATE
ALF Jacket,XS,2025-10,2.776011329367951,51,0,ADEQUATE
ALF Jacket,XS,2025-11,3.7667978143308973,51,0,ADEQUATE
ALF Jnr Blouse,10,2025-06,0.9238323099776502,13,0,ADEQUATE
ALF Jnr Blouse,10,2025-07,0.9238323099776502,13,0,ADEQUATE
ALF Jnr Blouse,10,2025-08,0.9238323099776502,13,0,ADEQUATE
ALF Jnr Blouse,10,2025-09,0.9238323099776502,13,0,ADEQUATE
ALF Jnr Blouse,10,2025-10,0.9238323099776502,13,0,ADEQUATE
ALF Jnr Blouse,10,2025-11,0.9238323099776502,13,0,ADEQUATE
ALF Jnr Blouse,12,2025-06,1.8747095206774975,32,0,ADEQUATE
ALF Jnr Blouse,12,2025-07,1.8747095206774975,32,0,ADEQUATE
ALF Jnr Blouse,12,2025-08,1.8747095206774975,32,0,ADEQUATE
ALF Jnr Blouse,12,2025-09,1.949453857462903,32,0,ADEQUATE
ALF Jnr Blouse,12,2025-10,1.949453857462903,32,0,ADEQUATE
ALF Jnr Blouse,12,2025-11,1.9535544103618394,32,0,ADEQUATE
ALF Jnr Blouse,14,2025-06,2.949407152607111,26,0,ADEQUATE
ALF Jnr Blouse,14,2025-07,2.563319301836315,26,0,ADEQUATE
ALF Jnr Blouse,14,2025-08,2.563319301836315,26,0,ADEQUATE
ALF Jnr Blouse,14,2025-09,2.0341607388912695,26,0,ADEQUATE
ALF Jnr Blouse,14,2025-10,2.703035589012363,26,0,ADEQUATE
ALF Jnr Blouse,14,2025-11,7.544072032965105,26,0,ADEQUATE
ALF Jnr Blouse,16,2025-06,0.48924631951730474,17,0,ADEQUATE
ALF Jnr Blouse,16,2025-07,0.4435089515166182,17,0,ADEQUATE
ALF Jnr Blouse,16,2025-08,0.42720019727673103,17,0,ADEQUATE
ALF Jnr Blouse,16,2025-09,0.4307686295406443,17,0,ADEQUATE
ALF Jnr Blouse,16,2025-10,0.42351785799419833,17,0,ADEQUATE
ALF Jnr Blouse,16,2025-11,2.2506364431498818,17,0,ADEQUATE
ALF Jnr Blouse,18,2025-06,0.15293604475724407,14,0,ADEQUATE
ALF Jnr Blouse,18,2025-07,0.15293604475724407,14,0,ADEQUATE
ALF Jnr Blouse,18,2025-08,0.15293604475724407,14,0,ADEQUATE
ALF Jnr Blouse,18,2025-09,0.15293604475724407,14,0,ADEQUATE
ALF Jnr Blouse,18,2025-10,0.15293604475724407,14,0,ADEQUATE
ALF Jnr Blouse,18,2025-11,0.15427710141116463,14,0,ADEQUATE
ALF Jnr Blouse,20,2025-06,0.07805275251880056,7,0,ADEQUATE
ALF Jnr Blouse,20,2025-07,0.07805275251880056,7,0,ADEQUATE
ALF Jnr Blouse,20,2025-08,0.06174399827891369,7,0,ADEQUATE
ALF Jnr Blouse,20,2025-09,0.05593423972295489,7,0,ADEQUATE
ALF Jnr Blouse,20,2025-10,0.05593423972295489,7,0,ADEQUATE
ALF Jnr Blouse,20,2025-11,0.2616363146482428,7,0,ADEQUATE
ALF Jnr Blouse,22,2025-06,0.003222326365454805,10,0,ADEQUATE
ALF Jnr Blouse,22,2025-07,0.003222326365454805,10,0,ADEQUATE
ALF Jnr Blouse,22,2025-08,0.003222326365454805,10,0,ADEQUATE
ALF Jnr Blouse,22,2025-09,0.003222326365454805,10,0,ADEQUATE
ALF Jnr Blouse,22,2025-10,0.003222326365454805,10,0,ADEQUATE
ALF Jnr Blouse,22,2025-11,0.003222326365454805,10,0,ADEQUATE
ALF Jnr Blouse,24,2025-06,0.003222326365454805,15,0,ADEQUATE
ALF Jnr Blouse,24,2025-07,0.003222326365454805,15,0,ADEQUATE
ALF Jnr Blouse,24,2025-08,0.003222326365454805,15,0,ADEQUATE
ALF Jnr Blouse,24,2025-09,0.003222326365454805,15,0,ADEQUATE
ALF Jnr Blouse,24,2025-10,0.003222326365454805,15,0,ADEQUATE
ALF Jnr Blouse,24,2025-11,0.003222326365454805,15,0,ADEQUATE
ALF Jnr Blouse,26,2025-06,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,26,2025-07,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,26,2025-08,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,26,2025-09,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,26,2025-10,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,26,2025-11,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,28,2025-06,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,28,2025-07,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,28,2025-08,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,28,2025-09,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,28,2025-10,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,28,2025-11,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Blouse,30,2025-06,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Blouse,30,2025-07,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Blouse,30,2025-08,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Blouse,30,2025-09,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Blouse,30,2025-10,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Blouse,30,2025-11,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Blouse,6,2025-06,0.003222326365454805,3,0,ADEQUATE
ALF Jnr Blouse,6,2025-07,0.003222326365454805,3,0,ADEQUATE
ALF Jnr Blouse,6,2025-08,0.003222326365454805,3,0,ADEQUATE
ALF Jnr Blouse,6,2025-09,0.003222326365454805,3,0,ADEQUATE
ALF Jnr Blouse,6,2025-10,0.003222326365454805,3,0,ADEQUATE
ALF Jnr Blouse,6,2025-11,0.003222326365454805,3,0,ADEQUATE
ALF Jnr Blouse,8,2025-06,3.4542577277266346,37,0,ADEQUATE
ALF Jnr Blouse,8,2025-07,3.4542577277266346,37,0,ADEQUATE
ALF Jnr Blouse,8,2025-08,3.4542577277266346,37,0,ADEQUATE
ALF Jnr Blouse,8,2025-09,3.3771886243493205,37,0,ADEQUATE
ALF Jnr Blouse,8,2025-10,3.347193584090894,37,0,ADEQUATE
ALF Jnr Blouse,8,2025-11,3.5199009082456194,37,0,ADEQUATE
ALF Jnr Shirt,10,2025-06,0.003222326365454805,18,0,ADEQUATE
ALF Jnr Shirt,10,2025-07,0.003222326365454805,18,0,ADEQUATE
ALF Jnr Shirt,10,2025-08,0.003222326365454805,18,0,ADEQUATE
ALF Jnr Shirt,10,2025-09,0.003222326365454805,18,0,ADEQUATE
ALF Jnr Shirt,10,2025-10,0.003222326365454805,18,0,ADEQUATE
ALF Jnr Shirt,10,2025-11,0.003222326365454805,18,0,ADEQUATE
ALF Jnr Shirt,12,2025-06,3.7560065262753426,24,0,ADEQUATE
ALF Jnr Shirt,12,2025-07,3.7560065262753426,24,0,ADEQUATE
ALF Jnr Shirt,12,2025-08,3.739697772035455,24,0,ADEQUATE
ALF Jnr Shirt,12,2025-09,3.730205090804191,24,0,ADEQUATE
ALF Jnr Shirt,12,2025-10,3.7103224517294393,24,0,ADEQUATE
ALF Jnr Shirt,12,2025-11,4.167083186917829,24,0,ADEQUATE
ALF Jnr Shirt,14,2025-06,0.8133123510030354,20,0,ADEQUATE
ALF Jnr Shirt,14,2025-07,0.8133123510030354,20,0,ADEQUATE
ALF Jnr Shirt,14,2025-08,0.8133123510030354,20,0,ADEQUATE
ALF Jnr Shirt,14,2025-09,0.8133123510030354,20,0,ADEQUATE
ALF Jnr Shirt,14,2025-10,0.8133123510030354,20,0,ADEQUATE
ALF Jnr Shirt,14,2025-11,0.8133123510030354,20,0,ADEQUATE
ALF Jnr Shirt,2XL,2025-06,2.014330137329871,15,0,ADEQUATE
ALF Jnr Shirt,2XL,2025-07,2.014330137329871,15,0,ADEQUATE
ALF Jnr Shirt,2XL,2025-08,2.014330137329871,15,0,ADEQUATE
ALF Jnr Shirt,2XL,2025-09,2.004837456098607,15,0,ADEQUATE
ALF Jnr Shirt,2XL,2025-10,1.9748424158401807,15,0,ADEQUATE
ALF Jnr Shirt,2XL,2025-11,2.142878340491081,15,0,ADEQUATE
ALF Jnr Shirt,3XL,2025-06,0.06056268641900796,19,0,ADEQUATE
ALF Jnr Shirt,3XL,2025-07,0.06056268641900796,19,0,ADEQUATE
ALF Jnr Shirt,3XL,2025-08,0.06056268641900796,19,0,ADEQUATE
ALF Jnr Shirt,3XL,2025-09,0.06056268641900796,19,0,ADEQUATE
ALF Jnr Shirt,3XL,2025-10,0.06056268641900796,19,0,ADEQUATE
ALF Jnr Shirt,3XL,2025-11,0.06056268641900796,19,0,ADEQUATE
ALF Jnr Shirt,4XL,2025-06,0.04068902512233168,1,0,ADEQUATE
ALF Jnr Shirt,4XL,2025-07,0.04068902512233168,1,0,ADEQUATE
ALF Jnr Shirt,4XL,2025-08,0.04068902512233168,1,0,ADEQUATE
ALF Jnr Shirt,4XL,2025-09,0.04068902512233168,1,0,ADEQUATE
ALF Jnr Shirt,4XL,2025-10,0.04068902512233168,1,0,ADEQUATE
ALF Jnr Shirt,4XL,2025-11,0.04068902512233168,1,0,ADEQUATE
ALF Jnr Shirt,5XL,2025-06,0.03641109426758142,6,0,ADEQUATE
ALF Jnr Shirt,5XL,2025-07,0.03641109426758142,6,0,ADEQUATE
ALF Jnr Shirt,5XL,2025-08,0.03641109426758142,6,0,ADEQUATE
ALF Jnr Shirt,5XL,2025-09,0.03641109426758142,6,0,ADEQUATE
ALF Jnr Shirt,5XL,2025-10,0.03641109426758142,6,0,ADEQUATE
ALF Jnr Shirt,5XL,2025-11,0.03641109426758142,6,0,ADEQUATE
ALF Jnr Shirt,6XL,2025-06,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Shirt,6XL,2025-07,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Shirt,6XL,2025-08,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Shirt,6XL,2025-09,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Shirt,6XL,2025-10,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Shirt,6XL,2025-11,0.003222326365454805,7,0,ADEQUATE
ALF Jnr Shirt,7XL,2025-06,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Shirt,7XL,2025-07,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Shirt,7XL,2025-08,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Shirt,7XL,2025-09,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Shirt,7XL,2025-10,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Shirt,7XL,2025-11,0.003222326365454805,0,10,REORDER_NEEDED
ALF Jnr Shirt,L,2025-06,1.1727969516673802,45,0,ADEQUATE
ALF Jnr Shirt,L,2025-07,1.1727969516673802,45,0,ADEQUATE
ALF Jnr Shirt,L,2025-08,1.1727969516673802,45,0,ADEQUATE
ALF Jnr Shirt,L,2025-09,1.1669871931114215,45,0,ADEQUATE
ALF Jnr Shirt,L,2025-10,1.1052095446852332,45,0,ADEQUATE
ALF Jnr Shirt,L,2025-11,1.3896166085046664,45,0,ADEQUATE
ALF Jnr Shirt,M,2025-06,1.8935515824500644,49,0,ADEQUATE
ALF Jnr Shirt,M,2025-07,1.8935515824500644,49,0,ADEQUATE
ALF Jnr Shirt,M,2025-08,1.877242828210177,49,0,ADEQUATE
ALF Jnr Shirt,M,2025-09,1.8714330696542183,49,0,ADEQUATE
ALF Jnr Shirt,M,2025-10,1.8714330696542183,49,0,ADEQUATE
ALF Jnr Shirt,M,2025-11,2.195935921962139,49,0,ADEQUATE
ALF Jnr Shirt,S,2025-06,1.3440503839270705,28,0,ADEQUATE
ALF Jnr Shirt,S,2025-07,1.2933456199102735,28,0,ADEQUATE
ALF Jnr Shirt,S,2025-08,1.2770368656703865,28,0,ADEQUATE
ALF Jnr Shirt,S,2025-09,1.1458755086112518,28,0,ADEQUATE
ALF Jnr Shirt,S,2025-10,1.1386247370648055,28,0,ADEQUATE
ALF Jnr Shirt,S,2025-11,1.8027058374427127,28,0,ADEQUATE
ALF Jnr Shirt,XL,2025-06,1.0357983287502874,54,0,ADEQUATE
ALF Jnr Shirt,XL,2025-07,1.0357983287502874,54,0,ADEQUATE
ALF Jnr Shirt,XL,2025-08,1.0194895745104005,54,0,ADEQUATE
ALF Jnr Shirt,XL,2025-09,1.0136798159544418,54,0,ADEQUATE
ALF Jnr Shirt,XL,2025-10,1.0136798159544418,54,0,ADEQUATE
ALF Jnr Shirt,XL,2025-11,1.359310068424347,54,0,ADEQUATE
ALF Long Skirt,10,2025-06,2.804046907711061,16,0,ADEQUATE
ALF Long Skirt,10,2025-07,2.804046907711061,16,0,ADEQUATE
ALF Long Skirt,10,2025-08,2.787738153471173,16,0,ADEQUATE
ALF Long Skirt,10,2025-09,2.7738482452408735,16,0,ADEQUATE
ALF Long Skirt,10,2025-10,2.753965606166122,16,0,ADEQUATE
ALF Long Skirt,10,2025-11,4.723826752725412,16,0,ADEQUATE
ALF Long Skirt,12,2025-06,2.7290323699893255,23,0,ADEQUATE
ALF Long Skirt,12,2025-07,2.7290323699893255,23,0,ADEQUATE
ALF Long Skirt,12,2025-08,2.7290323699893255,23,0,ADEQUATE
ALF Long Skirt,12,2025-09,2.6945518508724886,23,0,ADEQUATE
ALF Long Skirt,12,2025-10,2.6771886781423677,23,0,ADEQUATE
ALF Long Skirt,12,2025-11,3.0018515207253746,23,0,ADEQUATE
ALF Long Skirt,14,2025-06,0.03931051649875827,15,0,ADEQUATE
ALF Long Skirt,14,2025-07,0.03931051649875827,15,0,ADEQUATE
ALF Long Skirt,14,2025-08,0.03931051649875827,15,0,ADEQUATE
ALF Long Skirt,14,2025-09,0.03931051649875827,15,0,ADEQUATE
